$STEP	PopulationN	ConnectionN	SpeciesSum	maxTransfer
12.499999720603228	40	1293	45	123.84566076615924
12.599999718368053	41	1366	46	124.37524382352707
12.69999971613288	44	1597	49	121.70778240252079
12.799999713897705	45	1678	50	120.26957306749037
12.899999711662531	47	1846	51	113.44836870622369
12.999999709427357	50	2112	55	113.00958769644255
13.099999707192183	53	2397	58	108.49897078776581
13.199999704957008	56	2699	61	98.58818306868798
13.299999702721834	60	3131	66	91.10035382396258
13.39999970048666	60	3132	67	92.52579389747814
13.499999698251486	66	3839	74	80.73973881645115
13.599999696016312	70	4351	79	79.30628977899241
13.699999693781137	71	4484	82	73.6698159631936
13.799999691545963	80	5770	92	68.52402449226125
13.899999689310789	83	6235	97	66.99379257540232
13.999999687075615	85	6553	100	57.33844910391255
14.09999968484044	91	7561	106	52.814805594532615
14.199999682605267	96	8455	112	43.75722729733576
14.299999680370092	96	8457	115	42.517737781057775
14.399999678134918	102	9595	123	38.89801648758798
14.499999675899744	109	11015	131	33.70090497030555
14.59999967366457	112	11655	136	35.32999687445803
14.699999671429396	120	13447	146	32.75398095466795
14.799999669194221	127	15120	155	27.316565807987054
14.899999666959047	141	18753	168	26.60988484539068
14.999999664723873	150	21300	180	26.400364717739603
15.099999662488699	152	21889	188	21.979809307308916
15.199999660253525	164	25580	201	22.08604042006237
15.29999965801835	175	29221	212	21.26884810641214
15.399999655783176	177	29907	216	20.2348876938068
15.499999653548002	185	32736	224	20.18272244997323
15.599999651312828	195	36456	234	19.77610408017629
15.699999649077654	198	37611	240	20.087170587646664
15.79999964684248	201	38785	247	18.839629093904524
15.899999644607306	209	42001	253	18.58342967153114
15.999999642372131	213	43659	258	16.206962885348368
16.099999640136957	219	46203	266	15.894573822249116
16.199999637901783	229	50601	274	15.748841097130695
16.29999963566661	234	52873	279	15.102414246850453
16.399999633431435	243	57091	285	14.794243134826482
16.49999963119626	254	62457	297	13.625915391359465
16.599999628961086	256	63462	302	13.1887063170442
16.699999626725912	261	66022	313	14.294217845126125
16.799999624490738	267	69128	320	14.717584348438386
16.899999622255564	276	73939	330	13.09508854362067
16.99999962002039	278	75029	335	13.540400378556347
17.099999617785215	288	80607	345	14.264484058408659
17.19999961555004	293	83474	351	15.237453115962586
17.299999613314867	299	86976	358	15.33788106454768
17.399999611079693	309	92974	369	14.944433697765204
17.49999960884452	313	95436	383	13.819091326977956
17.599999606609344	321	100446	395	13.78400513964983
17.69999960437417	330	106243	411	12.86322444048022
17.799999602138996	339	112189	424	12.276168435451433
17.899999599903822	343	114884	434	11.982923591706031
17.999999597668648	352	121061	447	11.515347267339685
18.099999595433474	357	124568	460	10.565097876026382
18.1999995931983	367	131726	472	10.862334468352945
18.299999590963125	375	137563	487	10.449007763734556
18.39999958872795	377	139053	498	11.434094379859015
18.499999586492777	385	145084	510	11.205363661944649
18.599999584257603	391	149696	523	10.341924932164291
18.69999958202243	394	152019	541	10.166395412231763
18.799999579787254	390	148910	551	9.617059072769049
18.89999957755208	393	151243	562	9.274294794702692
18.999999575316906	395	152789	574	8.594324641636035
19.099999573081732	394	152014	588	7.826779157798721
19.199999570846558	396	153582	601	7.792510423608728
19.299999568611383	392	150467	616	8.094524628880468
19.39999956637621	394	152014	630	8.388892180676244
19.499999564141035	400	156731	644	7.958139385685618
19.59999956190586	406	161494	661	7.562548691065393
19.699999559670687	402	158264	673	6.674472810233351
19.799999557435513	399	155890	686	8.152681733191706
19.89999955520034	403	159062	700	6.718869739306168
19.999999552965164	407	162280	716	7.497590073007179
20.09999955072999	413	167164	734	7.123775899632645
20.199999548494816	423	175427	755	7.097973808820589
20.29999954625964	426	177955	771	6.825825626780721
20.399999544024467	433	183930	787	6.339649715751509
20.499999541789293	434	184813	812	6.2291435172773015
20.59999953955412	429	180533	827	6.2326130030721405
20.699999537318945	444	193515	850	5.677279494834255
20.79999953508377	437	187405	867	5.5427846541298464
20.899999532848597	445	194385	890	5.962370427033906
20.999999530613422	455	203321	911	5.173635194011292
21.099999528378248	454	202420	927	5.061493628849373
21.199999526143074	450	198832	950	5.04443720063766
21.2999995239079	456	204188	968	5.529908741720002
21.399999521672726	455	203287	990	4.939550607223686
21.49999951943755	455	203230	1005	4.571326108177159
21.599999517202377	459	206855	1020	4.548485271716562
21.699999514967203	454	202381	1031	5.220661366759385
21.79999951273203	452	200616	1049	4.468344466299713
21.899999510496855	458	206026	1069	4.124280989756924
21.99999950826168	462	209690	1087	4.58912804348295
22.099999506026506	464	211511	1105	4.254011563961487
22.199999503791332	466	213322	1126	3.880878050579828
22.299999501556158	478	224545	1153	4.251865442613468
22.399999499320984	476	222629	1169	4.619100035251825
22.49999949708581	475	221700	1190	4.509855593958075
22.599999494850636	468	215183	1208	4.249532002839921
22.69999949261546	470	217030	1220	4.034901743654382
22.799999490380287	474	220802	1233	4.1879006194334565
22.899999488145113	469	216133	1249	3.7670929815040473
22.99999948590994	462	209611	1259	4.032402762170809
23.099999483674765	457	205033	1273	3.5855752180160345
23.19999948143959	474	220701	1299	3.770184016113395
23.299999479204416	473	219778	1320	3.7800308949981094
23.399999476969242	476	222607	1335	3.926915516153263
23.499999474734068	475	221647	1355	3.889061340717576
23.599999472498894	481	227331	1378	4.165045562187053
23.69999947026372	492	237913	1403	3.829309503949949
23.799999468028545	493	238917	1425	4.240860835907821
23.89999946579337	496	241850	1444	3.6708982744798755
23.999999463558197	492	237932	1460	3.6631731621547323
24.099999461323023	503	248802	1482	3.837629898876143
24.19999945908785	492	237994	1498	3.7279144805964224
24.299999456852674	487	233138	1519	3.739844729757275
24.3999994546175	491	237050	1533	3.7950380208695975
24.499999452382326	497	242868	1552	3.838570819774835
24.599999450147152	495	240877	1564	3.6144683284985155
24.699999447911978	497	242822	1580	3.503333428969306
24.799999445676804	490	236009	1596	3.762799304675634
24.89999944344163	493	238946	1616	4.023349164297886
24.999999441206455	497	242889	1635	4.093554870968814
25.09999943897128	506	251692	1654	4.2180047146584245
25.199999436736107	495	240767	1666	3.699737051011625
25.299999434500933	490	235995	1684	3.8722142965604176
25.39999943226576	489	235094	1698	3.799205445625776
25.499999430030584	495	240949	1720	3.584714463579641
25.59999942779541	497	242898	1735	3.773962788810414
25.699999425560236	491	237035	1751	3.8121738996202903
25.799999423325062	494	239959	1769	3.5109024709593433
25.899999421089888	500	245854	1787	3.7675641949182537
25.999999418854713	505	250734	1807	3.3637919752932413
26.09999941661954	495	240833	1821	4.340666895379058
26.199999414384365	508	253746	1851	4.117258316975869
26.29999941214919	497	242778	1866	3.6124775821761848
26.399999409914017	493	238884	1873	3.452752762678167
26.499999407678843	497	242804	1890	3.8950223160315467
26.59999940544367	499	244796	1903	3.748753200673681
26.699999403208494	496	241818	1917	3.855229597376667
26.79999940097332	490	235927	1927	3.5531205281705254
26.899999398738146	505	250648	1953	3.5892195724687284
26.99999939650297	504	249587	1975	3.6195927998429687
27.099999394267797	510	255622	1995	3.6405305336750384
27.199999392032623	516	261689	2018	3.5650074861610253
27.29999938979745	514	259666	2030	3.519794398196438
27.399999387562275	518	263748	2048	3.2438440035659877
27.4999993853271	514	259667	2063	3.112716369609205
27.599999383091927	515	260686	2074	3.4515242944212283
27.699999380856752	518	263859	2095	3.494965481101719
27.799999378621578	514	259776	2114	3.5189198452426926
27.899999376386404	509	254684	2129	3.664037806014876
27.99999937415123	513	258714	2148	3.4778747496612237
28.099999371916056	509	254641	2161	3.4128073116899857
28.19999936968088	501	246650	2178	3.443143704206172
28.299999367445707	480	226292	2189	3.3263937198157576
28.399999365210533	488	234005	2205	3.2083625173736845
28.49999936297536	501	246742	2219	3.125896549824564
28.599999360740185	504	249739	2231	3.555200416193931
28.69999935850501	514	259831	2252	3.4601315961986634
28.799999356269836	513	258771	2266	3.6554972917003092
28.899999354034662	528	274174	2283	3.642883623073989
28.999999351799488	522	267957	2294	3.6031278838553455
29.099999349564314	520	265941	2308	3.649280935893189
29.19999934732914	512	257745	2325	3.2787221535212083
29.299999345093966	506	251734	2337	4.005666246665408
29.39999934285879	499	244774	2348	3.4411139734231635
29.499999340623617	491	236929	2356	3.3665837920527233
29.599999338388443	487	233055	2373	3.359173877877289
29.69999933615327	489	234954	2383	3.1605966256568463
29.799999333918095	492	237919	2395	3.5450035134281226
29.89999933168292	504	249796	2409	3.281146714909899
29.999999329447746	503	248772	2422	3.177689037800672
30.099999327212572	499	244903	2436	3.4102939157846874
30.199999324977398	501	246891	2446	3.197703950232385
30.299999322742224	502	247860	2462	3.156109291048738
30.39999932050705	493	238985	2472	3.363717439079887
30.499999318271875	494	239961	2486	3.061600384781386
30.5999993160367	502	247866	2502	3.2269599896157306
30.699999313801527	495	240918	2515	2.847677382598255
30.799999311566353	496	241884	2531	2.9300466253052915
30.89999930933118	509	254828	2549	2.828611977001495
30.999999307096004	507	252828	2566	3.374720416244851
31.09999930486083	497	242870	2574	3.67303701898107
31.199999302625656	494	239890	2587	3.589434874338607
31.299999300390482	489	235024	2598	3.903490447533463
31.399999298155308	491	236978	2614	3.293357462549232
31.499999295920134	490	236007	2625	3.1990933522290685
31.59999929368496	492	237939	2640	3.393504873812855
31.699999291449785	497	242795	2653	3.345817378885696
31.79999928921461	493	238831	2663	3.08297731420084
31.899999286979437	491	236948	2677	3.3858376096779117
31.999999284744263	487	233035	2685	3.428207482211368
32.09999928250909	492	237881	2702	3.569426181703306
32.199999280273914	491	237004	2721	3.440447980227861
32.29999927803874	483	229287	2733	2.953154343074362
32.399999275803566	492	237937	2749	2.7824777703227994
32.49999927356839	482	228340	2760	2.9416080457589024
32.59999927133322	492	237997	2776	3.5264832647751656
32.69999926909804	475	221718	2785	3.0400961168756773
32.79999926686287	472	218915	2794	3.089567550342447
32.899999264627695	469	216132	2806	3.091428487402448
32.99999926239252	471	217987	2818	2.6873494360084185
33.09999926015735	469	216093	2825	2.757003911620162
33.19999925792217	477	223556	2839	2.660967206447971
33.299999255687	476	222592	2852	3.075414002741052
33.399999253451824	476	222605	2865	2.971440813034511
33.49999925121665	474	220758	2875	3.5309970715550776
33.599999248981476	469	216003	2882	3.350401507321864
33.6999992467463	476	222489	2896	2.8974167045029064
33.79999924451113	465	212227	2911	2.479900923017452
33.89999924227595	463	210481	2927	2.699703711934791
33.99999924004078	469	215954	2935	2.920967311079166
34.099999237805605	474	220643	2947	2.951040727852315
34.19999923557043	472	218788	2953	3.0280918672656725
34.29999923333526	477	223497	2960	2.9404070801898983
34.39999923110008	474	220700	2969	3.0204808677344324
34.49999922886491	475	221691	2978	2.8318939423554657
34.599999226629734	474	220749	2990	2.958732171168736
34.69999922439456	468	215131	2999	3.2296594139000487
34.799999222159386	476	222657	3012	2.572020470790164
34.89999921992421	484	230257	3026	2.63162687693295
34.99999921768904	480	226393	3037	2.897348697014628
35.09999921545386	475	221695	3046	2.8121050715563345
35.19999921321869	477	223572	3056	3.131431424517776
35.299999210983515	468	215146	3065	3.1428993471210616
35.39999920874834	477	223551	3081	2.943185037962471
35.499999206513166	465	212340	3089	2.9275951088717553
35.59999920427799	457	205014	3097	3.2170570998702868
35.69999920204282	460	207805	3109	3.01319015589541
35.799999199807644	470	217043	3120	2.8993378810938175
35.89999919757247	472	218876	3131	2.9124825156360887
35.999999195337296	467	214204	3142	3.0444880399904464
36.09999919310212	473	219781	3156	2.9083942941836503
36.19999919086695	464	211455	3166	3.0273354115126465
36.29999918863177	479	225422	3180	2.96788093138613
36.3999991863966	479	225416	3188	3.0443695884106634
36.499999184161425	487	233072	3198	2.98249623248447
36.59999918192625	484	230199	3214	2.7887901173573533
36.699999179691076	486	232105	3227	3.0148577784266384
36.7999991774559	493	238848	3237	2.8001944803988477
36.89999917522073	495	240788	3250	2.9726853689244415
36.999999172985554	485	231116	3262	2.963599556981942
37.09999917075038	478	224457	3273	3.167818978332472
37.199999168515205	481	227291	3286	3.3137793362430923
37.29999916628003	484	230139	3300	3.1362864587294434
37.39999916404486	498	243749	3312	3.0522997980575286
37.49999916180968	487	233019	3322	2.7564902235756414
37.59999915957451	488	234001	3334	2.793644680389035
37.699999157339334	492	237878	3348	2.600153525145236
37.79999915510416	490	235925	3358	3.133640311049665
37.899999152868986	482	228350	3367	3.0054431603032565
37.99999915063381	479	225450	3377	2.7667289707930878
38.09999914839864	490	236061	3395	2.7651155297679
38.199999146163464	489	235056	3406	2.8492557237915648
38.29999914392829	494	239938	3419	2.6998040161747268
38.399999141693115	491	237029	3432	3.247870557327139
38.49999913945794	492	237998	3440	3.2996277989377023
38.59999913722277	491	237020	3455	2.9685327928293987
38.69999913498759	500	245879	3468	2.5590268941413146
38.79999913275242	499	244861	3473	2.8021816743169694
38.899999130517244	497	242935	3485	2.6760253123706907
38.99999912828207	501	246885	3499	2.6459587656102204
39.099999126046896	492	238026	3509	2.6406830922011095
39.19999912381172	494	239966	3520	2.4044474023992843
39.29999912157655	487	233140	3526	2.669119628106524
39.39999911934137	488	234110	3538	2.358475856583271
39.4999991171062	497	242876	3556	2.498321023613065
39.599999114871025	499	244866	3570	2.3764554327378558
39.69999911263585	498	243841	3582	2.3949371408427926
39.79999911040068	504	249770	3591	2.4665141162756026
39.8999991081655	504	249740	3604	2.5443389170570514
39.99999910593033	497	242809	3612	2.600557233813775
40.099999103695154	487	233120	3621	2.2863200970513335
40.19999910145998	490	235967	3629	2.4380556560355187
40.299999099224806	485	231075	3635	2.555074110558641
40.39999909698963	486	232013	3644	2.4430203046399384
40.49999909475446	482	228216	3656	2.309688003505994
40.59999909251928	485	231092	3665	2.446914706062454
40.69999909028411	477	223481	3678	2.401816424271599
40.799999088048935	468	215020	3684	2.619508036783645
40.89999908581376	489	234919	3695	2.645481156474788
40.99999908357859	489	234953	3703	2.4880978449425206
41.09999908134341	478	224415	3712	2.3517166571535055
41.19999907910824	465	212284	3722	2.2861176655616435
41.299999076873064	468	215066	3733	2.833007978265315
41.39999907463789	467	214166	3742	2.738185409111245
41.499999072402716	471	217897	3748	2.545922478918832
41.59999907016754	477	223543	3754	2.7556329827406194
41.69999906793237	479	225496	3760	2.809714856255888
41.79999906569719	481	227394	3768	2.432830772423304
41.89999906346202	482	228287	3775	2.514664178247432
41.999999061226845	478	224483	3785	2.4980218256534923
42.09999905899167	468	215107	3789	2.6077431970592775
42.199999056756496	472	218765	3801	2.8326761937830276
42.29999905452132	477	223500	3806	3.029571336246423
42.39999905228615	474	220729	3811	2.6585634787646564
42.499999050050974	480	226449	3822	2.6590457688682485
42.5999990478158	477	223506	3828	2.6301283280109944
42.699999045580626	464	211495	3838	2.596996282037475
42.79999904334545	474	220703	3849	2.7413724688852756
42.89999904111028	487	233082	3863	2.5986046968235015
42.9999990388751	491	236985	3874	2.3266514121239483
43.09999903663993	485	231150	3883	2.5157113424722044
43.199999034404755	491	236918	3889	2.560083534300436
43.29999903216958	482	228254	3896	2.403872155653709
43.399999029934406	486	232081	3905	2.5696847478447697
43.49999902769923	487	233039	3915	2.5124049727331244
43.59999902546406	489	235009	3925	2.6234119511680434
43.699999023228884	488	234042	3934	2.824026786981565
43.79999902099371	479	225403	3947	2.6458322217627037
43.899999018758535	474	220633	3956	2.6291494616213633
43.99999901652336	468	215040	3968	2.743405098504956
44.09999901428819	479	225371	3977	2.9435378087386144
44.19999901205301	486	232105	3987	3.013932476400107
44.29999900981784	485	231230	3997	2.448811675756406
44.399999007582664	478	224552	4005	2.3512739586790823
44.49999900534749	481	227408	4017	2.6079006144434747
44.599999003112316	467	214266	4023	2.6378481629867365
44.69999900087714	480	226464	4036	2.5133873361304544
44.79999899864197	481	227407	4043	2.451715263238765
44.899998996406794	477	223642	4051	2.4813953655744814
44.99999899417162	475	221733	4056	2.5144463074681958
45.099998991936445	466	213360	4062	2.47842219687948
45.19999898970127	465	212424	4069	2.5604818582029756
45.2999989874661	463	210540	4079	2.524940464381476
45.39999898523092	464	211439	4087	2.6580560877035313
45.49999898299575	462	209602	4093	2.4090229701175914
45.599998980760574	469	216025	4100	2.6398323568544253
45.6999989785254	469	216014	4107	2.4456928498198582
45.799998976290226	475	221611	4111	2.8188470707190487
45.89999897405505	468	215096	4115	2.4945612367355436
45.99999897181988	472	218800	4126	2.686967152514765
46.0999989695847	468	215079	4133	2.8956313084843166
46.19999896734953	474	220671	4143	2.795327258695805
46.299998965114355	478	224488	4151	2.590568523336107
46.39999896287918	468	215110	4161	2.6628575504382805
46.49999896064401	460	207760	4168	2.7847764781851905
46.59999895840883	453	201449	4174	2.8297199332317082
46.69999895617366	459	206884	4186	2.6170404731275205
46.799998953938484	456	204192	4192	2.4372856315469007
46.89999895170331	449	197896	4198	2.6287383316050366
46.999998949468136	457	205042	4206	2.720126962217243
47.09999894723296	465	212308	4213	2.4083824947538433
47.19999894499779	473	219806	4222	2.832472811492663
47.29999894276261	482	228350	4235	2.960450047740489
47.39999894052744	484	230252	4239	3.149498926813236
47.499998938292265	481	227374	4241	2.303119418335102
47.59999893605709	482	228227	4249	2.3869399585515882
47.69999893382192	490	235883	4260	2.809623813889434
47.79999893158674	488	233916	4263	2.6772811692357736
47.89999892935157	484	230145	4270	2.510875894054262
47.999998927116394	476	222584	4280	2.5008445741953835
48.09999892488122	473	219764	4287	2.6471221450753117
48.199998922646046	476	222562	4299	2.6149524417180516
48.29999892041087	461	208672	4302	2.748773713468708
48.3999989181757	458	205879	4307	2.3140882590652323
48.49999891594052	454	202221	4313	2.3517002471249504
48.59999891370535	465	212261	4323	2.4826793207956674
48.699998911470175	471	217825	4332	2.4888882889138926
48.799998909235	466	213257	4336	2.526464637583805
48.899998906999826	465	212297	4345	2.6400255788316866
48.99999890476465	469	216055	4355	2.775456800794348
49.09999890252948	483	229237	4360	2.6092724822598186
49.199998900294304	488	234019	4368	2.322511516699891
49.29999889805913	488	233998	4375	2.319709162915531
49.399998895823956	492	237857	4385	2.485270020917989
49.49999889358878	480	226295	4390	2.1522637972286303
49.59999889135361	474	220666	4400	2.13964014683361
49.69999888911843	476	222563	4405	2.2833689857638735
49.79999888688326	473	219653	4415	2.46319152272928
49.899998884648085	471	217792	4419	2.5196805111687053
49.99999888241291	478	224403	4427	2.8162327704065437
50.099998880177736	480	226329	4432	2.7055229227086497
50.19999887794256	469	215952	4436	2.865527043843707
50.29999887570739	466	213146	4442	2.287568439603218
50.399998873472214	469	215924	4447	2.433702756667414
50.49999887123704	472	218696	4459	2.6963581192274297
50.599998869001865	477	223382	4463	2.5968596733102047
50.69999886676669	479	225352	4470	2.727623154171917
50.79999886453152	477	223475	4480	2.474403191002188
50.89999886229634	488	233998	4488	2.2852319975513105
50.99999886006117	475	221635	4491	2.7312212626577708
51.099998857825994	475	221644	4499	2.5587797539644814
51.19999885559082	485	231076	4508	2.626397247798771
51.299998853355646	491	236859	4517	2.6779503734426355
51.39999885112047	495	240732	4524	2.938099173561004
51.4999988488853	487	232960	4531	2.6319379266845857
51.599998846650124	476	222503	4535	2.721067597084636
51.69999884441495	484	230139	4539	2.586537764543566
51.799998842179775	479	225367	4544	2.5088859213647825
51.8999988399446	476	222607	4555	2.3640949032364484
51.99999883770943	476	222583	4562	2.5817785532523327
52.09999883547425	467	214176	4564	2.7077374363057314
52.19999883323908	466	213255	4575	2.5993690039104123
52.299998831003904	479	225423	4583	2.654892330766061
52.39999882876873	483	229234	4588	2.549456210739984
52.499998826533556	485	231122	4593	2.4660109765575866
52.59999882429838	483	229232	4595	2.096164372202965
52.69999882206321	495	240860	4601	2.1210813730353775
52.79999881982803	495	240853	4607	2.7554463814427965
52.89999881759286	490	235967	4612	2.844318335380747
52.999998815357685	492	237790	4618	2.390827905639302
53.09999881312251	473	219632	4622	2.212981510186516
53.19999881088734	485	230997	4633	2.1843995037362496
53.29999880865216	482	228127	4640	2.3345183785637103
53.39999880641699	478	224388	4647	2.379082084424884
53.499998804181814	481	227236	4655	2.4200635890063364
53.59999880194664	480	226345	4659	2.610543946556469
53.699998799711466	480	226336	4664	2.4679717888762633
53.79999879747629	484	230118	4671	2.733084093038967
53.89999879524112	479	225330	4681	3.1723101303217542
53.99999879300594	491	236849	4688	3.3269277670955217
54.09999879077077	492	237837	4690	3.043992165897786
54.199998788535595	488	233997	4697	2.5137492449180043
54.29999878630042	483	229209	4704	2.6485536714769644
54.39999878406525	484	230158	4713	2.762603586371901
54.49999878183007	484	230178	4717	2.5793712208388913
54.5999987795949	480	226361	4724	2.4617919074067407
54.699998777359724	482	228301	4734	2.3030642393413565
54.79999877512455	477	223525	4739	2.4102140596860457
54.899998772889376	473	219767	4745	2.5607747691312603
54.9999987706542	472	218770	4748	2.538613959614944
55.09999876841903	475	221616	4753	2.704388241814533
55.19999876618385	480	226313	4761	3.32450888068838
55.29999876394868	491	236935	4769	3.0528959399183613
55.399998761713505	487	233084	4773	2.529757095919629
55.49999875947833	487	233081	4778	2.2812583295598152
55.599998757243156	493	238919	4785	2.244048879890427
55.69999875500798	489	234996	4788	2.855148687887741
55.79999875277281	494	239842	4796	2.9761975618927163
55.899998750537634	500	245769	4806	2.47635185140522
55.99999874830246	510	255739	4815	2.230182661627299
56.099998746067286	516	261836	4820	2.288441849171421
56.19999874383211	518	263910	4825	2.520131132497299
56.29999874159694	499	244784	4830	2.6209218879951006
56.39999873936176	502	247639	4834	2.7982517610512083
56.49999873712659	481	227245	4838	2.5032098435290493
56.599998734891415	469	215986	4845	2.4219329440997286
56.69999873265624	475	221581	4850	2.376069193318994
56.799998730421066	475	221645	4857	2.7613350192523916
56.89999872818589	486	232114	4864	2.7629084331913587
56.99999872595072	498	243812	4869	2.274732232406392
57.099998723715544	495	240918	4877	2.445464703351837
57.19999872148037	491	237017	4883	2.563554880846027
57.299998719245195	512	257881	4893	2.5411278693907886
57.39999871701002	499	244844	4896	2.4855905511630834
57.49999871477485	513	258898	4905	2.3303006913510984
57.59999871253967	505	250837	4911	2.631677055467408
57.6999987103045	492	238008	4914	2.4403232964134673
57.799998708069324	491	237033	4918	2.9004090763388928
57.89999870583415	487	233159	4923	2.732915092892542
57.999998703598976	491	236981	4930	2.4635352022606827
58.0999987013638	487	233082	4934	2.8667196430559723
58.19999869912863	483	229256	4943	2.602611150502059
58.299998696893454	482	228352	4945	2.729799756428298
